,oscilloscope_signal,reconstructed_signal
269,0.00241073,0.0017061262157454678
270,0.00231541,0.0015668876476777154
271,0.00255371,0.0018128859234284962
272,0.00243853,0.0017803716637363432
273,0.00243853,0.0018201087249942443
274,0.00233527,0.0016488542413478932
275,0.00235116,0.0015847123508570893
276,0.00237101,0.0016124695381979609
277,0.0024147,0.0017114439548990674
278,0.00234718,0.001660425412772737
279,0.00239882,0.0017001359094876564
280,0.00229158,0.0016084925460419445
281,0.00235116,0.001690398622804613
282,0.00222009,0.0015263250436263964
283,0.00221215,0.0014484802752392047
284,0.00234321,0.0015587930134871222
285,0.0023869,0.0016574293233286813
286,0.00234718,0.0016799183813724513
287,0.00240279,0.0017398516087766187
288,0.00237499,0.0016714594797538733
289,0.00242265,0.001689777677659499
290,0.00234321,0.0016233215550654904
291,0.00243456,0.001753429564101529
292,0.00234321,0.0016826148135312663
293,0.00231144,0.0016226441525640423
294,0.00226775,0.0015235435605358014
295,0.00231144,0.0015458563185695973
296,0.00236307,0.0016399027149862
297,0.00233924,0.0016768211706571338
298,0.00222009,0.0015682286289864236
299,0.00230747,0.0016055344111394769
300,0.00221215,0.0014509385797909456
301,0.00231144,0.0015332591840147849
302,0.00240279,0.0016608511263002254
303,0.00239087,0.001710842847281074
304,0.0023869,0.0017437226707194004
305,0.00239882,0.0017280291245367237
306,0.0022757,0.0015352680130379492
307,0.00239087,0.0016152225405244238
308,0.00241867,0.00167860020785109
309,0.00244647,0.001751548819053332
310,0.00237499,0.0016605383543266215
311,0.00249811,0.0017261330570306909
312,0.00252591,0.0017500782112407805
313,0.00257754,0.0018713981397190612
314,0.00245045,0.0018068386466707647
315,0.00254179,0.0018848188032580765
316,0.0023313,0.0016040916647996211
317,0.00239484,0.0016005221104858506
318,0.0024147,0.0015973748969047464
319,0.00258151,0.0018036853786151128
320,0.00250605,0.0018139364888775796
321,0.00251399,0.001878927885413814
322,0.00245442,0.0017779946241979847
323,0.0024425,0.0016726069310959088
324,0.00239087,0.0016003689143867627
325,0.00248619,0.0017672978506941878
326,0.00243853,0.0017506784978717541
327,0.00245839,0.0016821111782435642
328,0.00248619,0.001626934204526421
329,0.00272052,0.0019405147471774113
330,0.00258151,0.001980172666055919
331,0.00254577,0.002006203969635562
332,0.00225187,0.0015847119006487634
333,0.00231541,0.0014900483257959617
334,0.00231541,0.001461466771655725
335,0.00231144,0.0015325889059610172
336,0.00243853,0.0017186623902240912
337,0.00243456,0.001715649229945728
338,0.00243853,0.0017025060996051667
339,0.00251399,0.00177186159625343
340,0.00250208,0.0017685783229995818
341,0.00256165,0.0018650787958183286
342,0.00245045,0.001818184554967872
343,0.00231541,0.001722616846803679
344,0.00218435,0.0015538180422277807
345,0.00199371,0.001276208824615425
346,0.00195797,0.0011927896277372683
347,0.0019818,0.0012556774676646331
348,0.00183088,0.0011886527728810982
349,0.00179513,0.0012052937708465208
350,0.00167995,0.0010799640309128952
351,0.00160449,0.0009684804157602371
352,0.00137811,0.00073958181473653
353,0.00156875,0.0009776416622110562
354,0.00131457,0.0007769986524771977
355,0.0012113,0.0006878133532472889
356,0.00112393,0.0005902647956842448
357,0.00106038,0.0005411143030592915
358,0.000941235,0.0004615165099141283
359,0.000730739,0.0002613805722193051
360,0.000798257,0.00028761789108210735
361,0.000762512,0.00021287060006980205
362,0.000738683,0.00021073827840041682
363,0.000861803,0.000397842969930323
364,0.000869746,0.0004415529832002713
365,0.000941235,0.0004850741436558527
366,0.00104847,0.0005371217129424107
367,0.00118747,0.0006628224746570597
368,0.00132251,0.0008601933941128526
369,0.00148932,0.001118636910956087
370,0.00138606,0.001038506257589791
371,0.00139797,0.0009626072326964224
372,0.00155286,0.0010028569256120051
373,0.00160052,0.0010318922194181806
374,0.0017713,0.0012819713150893028
375,0.00176733,0.0013326653794318317
376,0.00183882,0.00136003197586341
377,0.00193414,0.0013834096190442303
378,0.00191428,0.0013624921647268202
379,0.00204137,0.001550426253568387
380,0.00195797,0.0015198305931692954
381,0.00186265,0.001451582205303461
382,0.00164024,0.0012467911371180007
383,0.00148535,0.0010726946717612004
384,0.00111996,0.0006243998520138043
385,0.00124705,0.0006717226108897768
386,0.000980951,0.00042584594344700596
387,0.000980951,0.000515331904146418
388,0.000961093,0.000514040646321067
389,0.000893575,0.00034935870578782843
390,0.00102861,0.00040246238784301207
391,0.00120336,0.0006299971475614443
392,0.00133045,0.0008715327302364083
393,0.00153698,0.0010909454689598127
394,0.0015052,0.0009544833740300208
395,0.00187059,0.0012511946782759545
396,0.00199371,0.0014437879783401183
397,0.00221215,0.0017809681657303881
398,0.00208109,0.0016719898104424148
399,0.00217243,0.0016839469285963163
400,0.00206917,0.001514754527410035
401,0.00219229,0.0016376388524596466
402,0.0019818,0.0014262991775854386
403,0.00210094,0.00149503380562436
404,0.00221612,0.0015663910126826155
405,0.00214066,0.0015142832532825114
406,0.00225187,0.001676794540690843
407,0.00236307,0.00180114177607435
408,0.00215258,0.0015838380001021789
409,0.00231144,0.001762928314245408
410,0.00210492,0.0015654026836481453
411,0.002093,0.0014849096262094675
412,0.002093,0.0013875058750812965
413,0.00215655,0.0014453901315932215
414,0.00220024,0.0015806821585085118
415,0.00218038,0.0016244722410223738
416,0.00211286,0.0015257050465124686
417,0.00211286,0.0014668793849836105
418,0.00204534,0.001370785077194389
419,0.00213272,0.001426988391057645
420,0.00222406,0.0014792437964571024
421,0.00225981,0.0015478724475362043
422,0.00243853,0.0018460976622699105
423,0.00223995,0.0017200187430658517
424,0.00219626,0.00159928994907988
425,0.00221215,0.001479983989132101
426,0.00223201,0.0014599329992014294
427,0.00227967,0.0015699152258044954
428,0.00239882,0.0017537418053176226
429,0.00228761,0.0016691319194493868
430,0.00232336,0.001712652712252632
431,0.00219626,0.0015590337861619541
432,0.00224392,0.0015355690988352122
433,0.00222406,0.0014723321964752634
434,0.00237101,0.0016645297031061695
435,0.00229158,0.0016488383832853075
436,0.00231144,0.0016548959734006877
437,0.00242662,0.0017230583567452537
438,0.00234718,0.0016646594364052194
439,0.00232336,0.0016968134545320842
440,0.00234718,0.0017034407161386055
441,0.0023035,0.0015927475184643262
442,0.00222804,0.0015162173955947113
443,0.00226378,0.0016035151107094698
444,0.0022757,0.0015957357035944095
445,0.00223201,0.0014684162913673048
446,0.00231938,0.0015573751116284243
447,0.00239087,0.001739013476724259
448,0.00225584,0.0016547182568520452
449,0.0023313,0.0016376790358804429
450,0.00222804,0.0014409225747449813
451,0.00239087,0.0016406440940642403
452,0.00242265,0.0017602599840306184
453,0.00233527,0.0016847532408716154
454,0.00232336,0.0016411787784434866
455,0.00233924,0.0016695555904712135
456,0.00220818,0.001555287366742699
457,0.00218832,0.001475076969049645
458,0.00225584,0.0014630267838425662
459,0.00229158,0.001526302124929903
460,0.0023313,0.001688799878041873
461,0.00227172,0.001706524541410498
462,0.00216052,0.0015549826062268575
463,0.00206123,0.0013655545002058639
464,0.00208506,0.0013405417869650877
465,0.00215655,0.001424906384296956
466,0.00209697,0.0014090350385799633
467,0.00222406,0.0015707935732547343
468,0.0021208,0.0014704778987611703
469,0.00221612,0.00155600407101857
470,0.00216846,0.0015207819998999273
471,0.002093,0.0014592204864609251
472,0.00218435,0.0015054048691099248
473,0.00219229,0.0014293597391383628
474,0.00225584,0.001485415770610773
475,0.00246633,0.0018050453838380544
476,0.00232733,0.0017662510598009454
477,0.00237499,0.0017852628736372707
478,0.00222406,0.00153918664443561
479,0.0023035,0.0015941902204035217
480,0.00221612,0.0015531985828496954
481,0.00223995,0.0015863798125250643
482,0.00219229,0.0014894344544492029
483,0.00222009,0.0014940667003562596
484,0.00228364,0.0015904612856513488
485,0.00231938,0.0016471325614716952
486,0.00228761,0.0015922403980316074
487,0.00235116,0.0016479881122741854
488,0.00240676,0.001748867561451032
489,0.0023313,0.001715712636884023
490,0.00222009,0.0015805655435169746
491,0.0023035,0.0015952660423080665
492,0.00223201,0.0014816448345267698
493,0.00226378,0.0015343223183387766
494,0.0023869,0.0017148811314568475
495,0.00223995,0.0015989332744926676
496,0.00223598,0.0015549402174357076
497,0.00237499,0.0016162695695979307
498,0.00228761,0.001509571029340628
499,0.0024425,0.0017434764621109887
500,0.00243853,0.0018286643880380384
501,0.0023591,0.001741049085411425
502,0.00217641,0.0014749834034498309
503,0.00241867,0.0016697779075043916
504,0.00220421,0.0014790966201685008
505,0.00231938,0.0016234195105927053
506,0.0023035,0.0016063543844328841
507,0.00229555,0.001607172197318043
508,0.00224392,0.0015863423104087214
509,0.00223598,0.0015742561770118839
510,0.00216449,0.001445383569838536
511,0.00229158,0.0015359165751588414
512,0.00223598,0.001516920827921777
513,0.00232733,0.0016598642029552134
514,0.0023035,0.0016286178938033269
515,0.00233924,0.0016265866700408288
516,0.00233924,0.001634602086351513
517,0.00233924,0.0016853881972244739
518,0.00235116,0.0017211822970308588
519,0.00221215,0.0015549251197532863
520,0.00215655,0.0014609004388060711
521,0.00221612,0.001495337397657848
522,0.00221215,0.0014702115835392698
523,0.00220421,0.001460831269552259
524,0.00232336,0.0016315809902995894
525,0.00229158,0.0016716633418115676
526,0.00219229,0.0015736527742105954
527,0.00219626,0.0014926355231360692
528,0.00218038,0.0014142342341575723
529,0.0022757,0.0015543518347938205
530,0.00224789,0.0016059128922757597
531,0.00224392,0.001589842897011252
532,0.00216846,0.0014270882260571838
533,0.00237499,0.0016067089867689347
534,0.00233924,0.0016472778216710235
535,0.00229158,0.001666411346755021
536,0.00232733,0.0016753535588846851
537,0.00226775,0.0015642175225261267
538,0.00223598,0.0015432339817380298
539,0.00218435,0.0015194539240283675
540,0.00217243,0.001469993402711616
541,0.00221612,0.0014560042335637453
542,0.00223598,0.0015026247050805017
543,0.00223995,0.001592006420321455
544,0.00223201,0.0015993750258589648
545,0.00221215,0.0015032624329506727
546,0.00223995,0.0014853723330040785
547,0.00229158,0.0015889534123263768
548,0.0022757,0.0016356652688136748
549,0.00227967,0.0016213678275439748
550,0.00225981,0.00153765632255395
551,0.00231144,0.0015595977012899857
552,0.0023313,0.0015929292041758027
553,0.00251796,0.0018092885530907662
554,0.00240676,0.0017448025402369775
555,0.00237896,0.0017670699230970973
556,0.00233924,0.0017225146253874097
557,0.00222009,0.0015260093142173772
558,0.00218435,0.0014163124708520042
559,0.00226378,0.0014959423490744656
560,0.00223995,0.0015181261837142338
561,0.00237101,0.0016765218610715197
562,0.00227967,0.001587591389117535
563,0.00233527,0.0016452493558639953
564,0.00235513,0.0016648484140661531
565,0.00232336,0.001631466563891192
566,0.00233527,0.0016644407674652156
567,0.00223201,0.001585957324844148
568,0.00221612,0.0015302993147224711
569,0.00227967,0.0014978917636992634
570,0.00226775,0.0014583732399674966
571,0.00243059,0.0017261500217285411
572,0.00237499,0.0017852722913803552
573,0.00234321,0.0017312902302089375
574,0.00218832,0.0014606416212192418
575,0.00237499,0.0015945987688705532
576,0.0022757,0.0015429509277087154
577,0.00237896,0.001695388228759016
578,0.0023869,0.0016986157263496346
579,0.00232733,0.0016229922888541424
580,0.00234321,0.0016386596499722947
581,0.00243456,0.0017216659137241502
582,0.00237101,0.001648789903767095
583,0.00232733,0.0016337401494219
584,0.00239087,0.0017425717084869423
585,0.0023035,0.0016491570629272065
586,0.00212875,0.0014189541200715383
587,0.00223201,0.0014918228942020278
588,0.00218435,0.0014605458409286249
589,0.00219626,0.0014770877574024075
590,0.00226378,0.001514718352483437
591,0.00225584,0.0015004146153819603
592,0.00238293,0.0016800196858764893
593,0.00239882,0.0017535774623154818
594,0.00228364,0.001634688767068652
595,0.00229158,0.0015838426275150484
596,0.00237101,0.0016099357960071635
597,0.00237896,0.0016192433877851452
598,0.00238293,0.0016770754671320443
599,0.00238293,0.001724564211103906
600,0.00243059,0.0017516500663556595
601,0.00236704,0.0016257411678897106
602,0.00231541,0.0015702974560772966
603,0.00246633,0.0017953233011662204
604,0.00232733,0.0016854939961255867
605,0.00222804,0.0014898908161598409
606,0.00243059,0.0015905462781021426
607,0.00247428,0.001682804606164935
608,0.00249016,0.001838131750347834
609,0.00252988,0.0019192975764025925
610,0.0023869,0.001696575459661097
611,0.00243059,0.001690559644816984
612,0.00237499,0.0016648586600171269
613,0.00236704,0.001651093813508125
614,0.00241073,0.001620784100443347
615,0.00243059,0.0016315323432487096
616,0.00249413,0.001798873103870803
617,0.00254179,0.0019074985269583779
618,0.00232336,0.001606884639989012
619,0.00251002,0.001709684991852499
620,0.00246236,0.0017249601632787802
621,0.00243853,0.0018079854266765303
622,0.00233527,0.0016714303083174267
623,0.00231541,0.0015203666782292184
624,0.00239087,0.001560799314606828
625,0.00244647,0.0017141112896094585
626,0.00239882,0.001751020771920024
627,0.0023591,0.0017049908704644167
628,0.00225981,0.001573539458972975
629,0.00226378,0.0015552861657889513
630,0.00216052,0.0013948733033152234
631,0.0023035,0.0014702739455600927
632,0.0023869,0.001588245282477502
633,0.00248222,0.0018244891591313898
634,0.00233527,0.0017619066706385997
635,0.00230747,0.0016584458959446936
636,0.0023035,0.0015318448326372314
637,0.00226378,0.0014794025232042116
638,0.00236307,0.0016529963252996142
639,0.00233527,0.0016556831809793346
640,0.0023035,0.001589878342108517
641,0.00238293,0.0016638014751794703
642,0.00226378,0.001592166339920807
643,0.00230747,0.0016510598258269757
644,0.00223995,0.001527315806948782
645,0.00225187,0.0014901076016832584
646,0.00229953,0.0015603079290690415
647,0.0023869,0.0016924698318384994
648,0.00222804,0.0015353732020219756
649,0.00249811,0.0017947312663465994
650,0.00229158,0.001617079379496516
651,0.00230747,0.0016571950122199503
652,0.00233527,0.0016329340409702404
653,0.00231541,0.0015338078989922822
654,0.00235116,0.0015831272045550493
655,0.00241073,0.001744706111174923
656,0.00239484,0.0017772368315524879
657,0.00227967,0.0015903339473709453
658,0.00228364,0.001509358423292743
659,0.00239087,0.001623796445056568
660,0.00235513,0.0016391256787813132
661,0.00240676,0.00169619975521999
662,0.0023869,0.0016624164478077858
663,0.0024147,0.0017237814746535315
664,0.00238293,0.0017295213704389945
665,0.00222406,0.001523084465934428
666,0.00236307,0.0015672619731111513
667,0.00232733,0.0015191506432420288
668,0.0024425,0.001727786495809376
669,0.00234718,0.0017118105095690036
670,0.00230747,0.0016471018878788004
671,0.0023035,0.0015599979391834758
672,0.00225981,0.0014735481344365414
673,0.00235513,0.0016061788004817562
674,0.00229555,0.0016268150387414978
675,0.00234718,0.001719775384748036
676,0.00207712,0.001391456974354992
677,0.00227172,0.001479084562333556
678,0.00228364,0.001474035751739376
679,0.00235116,0.001651580935939536
680,0.00227172,0.0016566332888595446
681,0.00236704,0.0016862537257705135
682,0.00228761,0.0015069736256122731
683,0.00236704,0.0016317085321337092
684,0.00234718,0.0017340480765788272
685,0.00227967,0.0016502017035880793
686,0.0022757,0.0015060060801201534
687,0.00230747,0.0015159146570944326
688,0.00226775,0.0016264707597785939
689,0.00231144,0.0017404220720053658
690,0.00212875,0.001405672667745401
691,0.00220818,0.0013324248042320779
692,0.00242265,0.0016265796753130158
693,0.00246633,0.0018523352607575758
694,0.00232336,0.0017243297311055267
695,0.00236307,0.0016312926465953449
696,0.00243456,0.0016597050643474603
697,0.00241867,0.0017418077317927088
698,0.00235513,0.001729704100216698
699,0.00230747,0.001592549535491161
700,0.0023591,0.0015487480356440072
701,0.00246633,0.001683360731718186
702,0.00242265,0.0017345626459106351
703,0.00243059,0.0017863788034395713
704,0.00241867,0.0017450142499668574
705,0.00237101,0.001646689341299492
706,0.00222804,0.001475186174719311
707,0.00249016,0.001748478819616079
708,0.00227967,0.0015775370533473146
709,0.00229158,0.001611106522623321
710,0.00233527,0.0016293088040862248
711,0.00225584,0.0015153927743730433
712,0.00228364,0.0015481121285524045
713,0.00230747,0.0015984097121350478
714,0.00228761,0.0015910046546563283
715,0.00225187,0.001577925974097663
716,0.00215258,0.0015334274557056535
717,0.00205726,0.0014550568438334043
718,0.00193811,0.0012436977286794356
719,0.00189442,0.0010747249336827427
720,0.00208903,0.0012628230453961273
721,0.0021208,0.001421278172284806
722,0.00212477,0.0015433439373979344
723,0.00207712,0.0015039227513120978
724,0.00196591,0.001327321785059151
725,0.00197783,0.0012683620285624667
726,0.00200563,0.0012425735820541385
727,0.00213669,0.001365820166289459
728,0.00216846,0.0014722541868024898
729,0.00228761,0.0016975689615946323
730,0.00217641,0.0015965059600847728
731,0.00216052,0.0014620004447181971
732,0.00225981,0.0014510712612628796
733,0.00240279,0.001631819290793692
734,0.00242662,0.0017990796540571345
735,0.00237896,0.0018289017311321487
736,0.00225584,0.0016260178592292466
737,0.0023313,0.0015567645353783868
738,0.00231541,0.0014996604198505902
739,0.00240279,0.0017022464323492824
740,0.00238293,0.0018204461897976603
741,0.00220818,0.0016339968917302233
742,0.00212875,0.0014008341983383688
743,0.00216846,0.0013376122414663083
744,0.00220818,0.0014481992831675875
745,0.00228761,0.0016520215460005302
746,0.00219229,0.0015464900755880885
747,0.00221215,0.0014428503105655417
748,0.00233527,0.001522939304425207
749,0.00248619,0.0017887175493287177
750,0.00228761,0.0017202834109477088
751,0.00229953,0.0017217792429720562
752,0.00222009,0.0015111048644007152
753,0.00218832,0.0013655198704670857
754,0.00228364,0.001464089976217658
755,0.00243853,0.0017287623115975871
756,0.00230747,0.001707846448949659
757,0.00233527,0.0017272627613776422
758,0.00225981,0.0015334543656015007
759,0.00222009,0.0014291604073167995
760,0.00236704,0.0016697538752128037
761,0.00227172,0.0016811073832714166
762,0.00211683,0.001440106720065509
763,0.00233924,0.0014655423352327851
764,0.00246236,0.001580776429692106
765,0.00258945,0.001948877495467208
766,0.00244647,0.0019807268073976504
767,0.00241867,0.001824727595316236
768,0.00229953,0.0014720369662000329
769,0.00239882,0.0015584953638966498
770,0.00248222,0.001816748280014546
771,0.0023591,0.0017520448515993235
772,0.00234321,0.0015913482582190484
773,0.00247428,0.0016135663912439358
774,0.00251399,0.0017494742474352964
775,0.00256562,0.0019570949526241887
776,0.00239882,0.0017962191625329601
777,0.0024147,0.001694085088922352
778,0.00229953,0.0015105532688470754
779,0.00239087,0.0016359372876007324
780,0.00236704,0.00165063902083809
781,0.0023313,0.0015957617433723223
782,0.00239882,0.0016417077380429844
783,0.00240279,0.001682365444369043
784,0.0023313,0.0016707020764346635
785,0.00231541,0.0016564295043383034
